Nama Pu,Alamat Pu,Kota Pu,Prov Pu,Kode Pos Pu,Nama Jenis Produk,Merek Dagang,Jml Produk,No Daftar,Tgl Daftar,No Sert,Tgl Sert,Tgl Valid,Nama Produk
PT. SATORIA AGRO INDUSTRI,"Satoria Tower Lantai 27-28 Jl. Pradah Jaya I No. 01, Desa/Kel. Pradah Kalikendal, Kec. Dukuh Pakis",Kota Surabaya,Jawa Timur,60226,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,----,5,SH2022-1-003066,"10 March, 2022, 00:00",ID00410000264420322,"23 June, 2022, 00:00","23 June, 2026, 00:00", SACC 3
PT. SATORIA AGRO INDUSTRI,"Satoria Tower Lantai 27-28 Jl. Pradah Jaya I No. 01, Desa/Kel. Pradah Kalikendal, Kec. Dukuh Pakis",Kota Surabaya,Jawa Timur,60226,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,----,5,SH2022-1-003066,"10 March, 2022, 00:00",ID00410000264420322,"23 June, 2022, 00:00","23 June, 2026, 00:00", SACC 4                                                                                              
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Blueberry (AK Star)
Makan Kuy Sub,Gubeng Kertajaya 11-D No. 8 Kel. Airlangga Kec. Gubeng ,Kota Surabaya,Jawa Timur,60286,Roti dan Kue,,7,35-1-0320-1121,"19 March, 2020, 00:00",ID35110000034080320,"15 October, 2020, 00:00","15 October, 2024, 00:00",Bika Ambon
Makan Kuy Sub,Gubeng Kertajaya 11-D No. 8 Kel. Airlangga Kec. Gubeng ,Kota Surabaya,Jawa Timur,60286,Roti dan Kue,,7,35-1-0320-1121,"19 March, 2020, 00:00",ID35110000034080320,"15 October, 2020, 00:00","15 October, 2024, 00:00",Brownies
Makan Kuy Sub,Gubeng Kertajaya 11-D No. 8 Kel. Airlangga Kec. Gubeng ,Kota Surabaya,Jawa Timur,60286,Roti dan Kue,,7,35-1-0320-1121,"19 March, 2020, 00:00",ID35110000034080320,"15 October, 2020, 00:00","15 October, 2024, 00:00",Burger
Makan Kuy Sub,Gubeng Kertajaya 11-D No. 8 Kel. Airlangga Kec. Gubeng ,Kota Surabaya,Jawa Timur,60286,Roti dan Kue,,7,35-1-0320-1121,"19 March, 2020, 00:00",ID35110000034080320,"15 October, 2020, 00:00","15 October, 2024, 00:00",Kebab
Makan Kuy Sub,Gubeng Kertajaya 11-D No. 8 Kel. Airlangga Kec. Gubeng ,Kota Surabaya,Jawa Timur,60286,Roti dan Kue,,7,35-1-0320-1121,"19 March, 2020, 00:00",ID35110000034080320,"15 October, 2020, 00:00","15 October, 2024, 00:00",Lumpia
Makan Kuy Sub,Gubeng Kertajaya 11-D No. 8 Kel. Airlangga Kec. Gubeng ,Kota Surabaya,Jawa Timur,60286,Roti dan Kue,,7,35-1-0320-1121,"19 March, 2020, 00:00",ID35110000034080320,"15 October, 2020, 00:00","15 October, 2024, 00:00",Risoles
Makan Kuy Sub,Gubeng Kertajaya 11-D No. 8 Kel. Airlangga Kec. Gubeng ,Kota Surabaya,Jawa Timur,60286,Roti dan Kue,,7,35-1-0320-1121,"19 March, 2020, 00:00",ID35110000034080320,"15 October, 2020, 00:00","15 October, 2024, 00:00",Sosmie
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Nanas (AK Star)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Stroberi (AK Star)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Melon (AK Star)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Coklat (AK Star)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Vanila Susu (AK Star)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Blueberry (Asoka)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Nanas (Asoka)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Stroberi (Asoka)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Melon (Asoka)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Coklat (Asoka)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Vanila Susu (Asoka)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Blueberry (Radja)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Nanas (Radja)
PT. Delifru Utama Indonesia,"Perum Citra Sentosa Blok E 36-37, Kel. Lakarsantri, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,60211,"Es, Es Krim, dan Bahan Pendukungnya",Delifru,6,35-3-0221-1020A,"10 February, 2021, 00:00",ID35310000174651221,"20 September, 2021, 00:00","20 September, 2025, 00:00",Es Krim Premix Powder
PT. Delifru Utama Indonesia,"Perum Citra Sentosa Blok E 36-37, Kel. Lakarsantri, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,60211,"Es, Es Krim, dan Bahan Pendukungnya",Delifru,6,35-3-0221-1020A,"10 February, 2021, 00:00",ID35310000174651221,"20 September, 2021, 00:00","20 September, 2025, 00:00",Es Krim Coklat Premix Powder
PT. Delifru Utama Indonesia,"Perum Citra Sentosa Blok E 36-37, Kel. Lakarsantri, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,60211,"Es, Es Krim, dan Bahan Pendukungnya",Delifru,6,35-3-0221-1020A,"10 February, 2021, 00:00",ID35310000174651221,"20 September, 2021, 00:00","20 September, 2025, 00:00",Es Krim Stroberi Premix Powder
PT. Delifru Utama Indonesia,"Perum Citra Sentosa Blok E 36-37, Kel. Lakarsantri, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,60211,"Es, Es Krim, dan Bahan Pendukungnya",Delifru,6,35-3-0221-1020A,"10 February, 2021, 00:00",ID35310000174651221,"20 September, 2021, 00:00","20 September, 2025, 00:00",Es Krim Premix Powder
PT. Delifru Utama Indonesia,"Perum Citra Sentosa Blok E 36-37, Kel. Lakarsantri, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,60211,"Es, Es Krim, dan Bahan Pendukungnya",Delifru,6,35-3-0221-1020A,"10 February, 2021, 00:00",ID35310000174651221,"20 September, 2021, 00:00","20 September, 2025, 00:00", Es Krim Coklat Premix Powder
PT. Delifru Utama Indonesia,"Perum Citra Sentosa Blok E 36-37, Kel. Lakarsantri, Kec. Lakarsantri",Kota Surabaya,Jawa Timur,60211,"Es, Es Krim, dan Bahan Pendukungnya",Delifru,6,35-3-0221-1020A,"10 February, 2021, 00:00",ID35310000174651221,"20 September, 2021, 00:00","20 September, 2025, 00:00", Es Krim Stroberi Premix Powder
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Stroberi (Radja)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Melon (Radja)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Coklat (Radja)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Vanila Susu (Radja)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Blueberry (So Sweet)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Nanas (So Sweet)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Stroberi (So Sweet)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Melon (So Sweet)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Coklat (So Sweet)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Vanila Susu (So Sweet)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Blueberry (Teratai)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Nanas (Teratai)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Stroberi (Teratai)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Melon (Teratai)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Coklat (Teratai)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Rasa Vanila Susu (Teratai)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Nastar (Pinaco)
CV. SEKAR BOGA LESTARI,"Jalan Wonorejo Permai Selatan I/CC-129, Kel. Wonorejo, Kec. Rungkut",Kota Surabaya,Jawa Timur,60296,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"AK STAR, ASOKA, RADJA, SO SWEET, TERATAI",32,SH2022-1-000284,"8 January, 2022, 00:00",ID35110000395330122,"21 June, 2022, 00:00","21 June, 2026, 00:00",Selai Nastar (AK Star)
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Gunung
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Bunga Merah
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Bunga Raya
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Pinguin
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Big Sun
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Es Food
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Ikan Napoleon
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Kapal Layar
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Bunga Rose 
CV. SANBUANA MAKMUR PRODUCTION,"Satelit Utara IV / FT-29, Kel. Tanjungsari, Kec. Sukomanunggal",Kota Surabaya,Jawa Timur,60187,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Asam Jawa,10,SH2022-1-041373,"31 August, 2022, 00:00",ID35110000604190822,"28 October, 2022, 00:00","28 October, 2026, 00:00",Asam Jawa Cap Golden Ball
SITI NURHASANAH. SE,"TUBAN 2 NO. 27, RT/RW -, JEPARA, BUBUTAN",KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,AZIQFOOD,1,SH2022-1-079426,"19 October, 2022, 00:00",ID35110000870541022,"13 December, 2022, 00:00","13 December, 2026, 00:00",Salad Buah
MIRA KUSTIYAH,GEMBILI 2 / 23 JAGIR WONOKROMO,KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,BILGHARO KITCHEN SALAD,2,SH2022-1-036190,"29 July, 2022, 00:00",ID35110000495010722,"24 October, 2022, 00:00","24 October, 2026, 00:00",Salad Buah 200 mL
MIRA KUSTIYAH,GEMBILI 2 / 23 JAGIR WONOKROMO,KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,BILGHARO KITCHEN SALAD,2,SH2022-1-036190,"29 July, 2022, 00:00",ID35110000495010722,"24 October, 2022, 00:00","24 October, 2026, 00:00",Salad Buah 500 mL
UD. CENDRAWASIH,"JL. KUPANG BARU III, NO. 8, SONOKWIJENAN, SUKOMANUNGGAL",SURABAYA,JAWA TIMUR,60189,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,"Cendrawasih, Marison",1,SH2022-1-085826,"28 October, 2022, 00:00",ID35110001299291022,"19 December, 2022, 00:00","19 December, 2026, 00:00",SUKADE CAP MARISON
SOS HANAFI,JL. KANGINAN 1 NO.21 KETABANG GENTENG,KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Ciz Salad,2,SH2022-1-078929,"19 October, 2022, 00:00",ID35110000805361022,"13 December, 2022, 00:00","13 December, 2026, 00:00",Salad Buah
SOS HANAFI,JL. KANGINAN 1 NO.21 KETABANG GENTENG,KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Ciz Salad,2,SH2022-1-078929,"19 October, 2022, 00:00",ID35110000805361022,"13 December, 2022, 00:00","13 December, 2026, 00:00",Asinan Buah
HJ.SRI MARTINI,JL. GENTENG SIDOMUKTI 46 GENTENG GENTENG,KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,Dapur Bu Tin Surabaya,1,SH2022-1-054516,"17 September, 2022, 00:00",ID35110000563510922,"11 November, 2022, 00:00","11 November, 2026, 00:00",Rujak Manis Buah
SRI WIJAYANTI,KEBRAON MITRA SATWA II KEBRAON KARANGPILANG,KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,DAPUR BUNSI,4,SH2022-1-129836,"2 December, 2022, 00:00",ID35110001225501222,"28 December, 2022, 00:00","28 December, 2026, 00:00",Bunsi Kentang Samba Kacang Teri Medan
SRI WIJAYANTI,KEBRAON MITRA SATWA II KEBRAON KARANGPILANG,KOTA SURABAYA,JAWA TIMUR,-,Buah dan sayur dengan pengolahan dan penambahan bahan tambahan pangan,DAPUR BUNSI,4,SH2022-1-129836,"2 December, 2022, 00:00",ID35110001225501222,"28 December, 2022, 00:00","28 December, 2026, 00:00",Bunsi Kentang Samba Kacang Tanah
